Year,Haul,ADFG_Station,Sex,Size_mm,Legal,Shell,Other,Clutch,Egg Stage,Egg condition,Egg color,Durometer,JM
1996,2,184,1,92,1,2,2,0,0,0,0,25,
1996,2,184,1,93,1,2,2,0,0,0,0,23,
1996,2,184,1,96,1,2,2,0,0,0,0,12,
1996,2,184,1,101,1,2,1,0,0,0,0,18,
1996,2,184,1,101,1,2,2,0,0,0,0,38,
1996,2,184,1,103,2,2,2,0,0,0,0,25,
1996,2,184,1,104,1,2,2,0,0,0,0,28,
1996,2,184,1,107,2,1,2,0,0,0,0,12,
1996,2,184,2,56,3,2,2,1,0,0,0,43,J
1996,2,184,2,59,3,2,2,1,0,0,0,32,J
1996,2,184,2,62,3,2,2,1,0,0,0,38,J
1996,2,184,2,63,3,2,2,1,0,0,0,48,J
1996,2,184,2,64,3,2,2,1,0,0,0,37,J
1996,2,184,2,64,3,2,2,1,0,0,0,40,J
1996,2,184,2,64,3,2,2,1,0,0,0,40,J
1996,2,184,2,66,3,2,2,1,0,0,0,33,J
1996,2,184,2,67,3,2,2,1,0,0,0,42,J
1996,2,184,2,67,3,2,2,1,0,0,0,29,J
1996,2,184,2,67,3,2,2,1,0,0,0,47,J
1996,2,184,2,68,3,2,2,1,0,0,0,32,J
1996,2,184,2,68,3,2,2,1,0,0,0,45,J
1996,2,184,2,68,3,1,2,1,0,0,0,16,J
1996,2,184,2,68,3,2,2,1,0,0,0,33,J
1996,2,184,2,68,3,2,2,1,0,0,0,45,J
1996,2,184,2,68,4,2,2,4,1,1,2,45,M
1996,2,184,2,69,3,2,2,1,0,0,0,36,J
1996,2,184,2,69,3,2,2,1,0,0,0,39,J
1996,2,184,2,69,3,2,2,1,0,0,0,35,J
1996,2,184,2,69,3,2,2,1,0,0,0,29,J
1996,2,184,2,69,3,2,1,1,0,0,0,35,J
1996,2,184,2,70,3,2,2,1,0,0,0,39,J
1996,2,184,2,70,3,2,2,1,0,0,0,43,J
1996,2,184,2,70,3,2,1,1,0,0,0,42,J
1996,2,184,2,70,3,2,2,1,0,0,0,28,J
1996,2,184,2,70,3,2,2,1,0,0,0,30,J
1996,2,184,2,72,4,2,2,1,0,0,0,47,M
1996,2,184,2,72,4,2,2,1,0,0,0,35,M
1996,2,184,2,73,4,2,2,1,0,0,0,48,M
1996,2,184,2,73,4,2,2,1,0,0,0,43,M
1996,2,184,2,73,4,2,2,6,1,1,2,53,M
1996,2,184,2,74,4,2,1,4,1,1,2,49,M
1996,2,184,2,75,4,2,2,6,1,1,2,52,M
1996,2,184,2,84,4,2,2,5,1,1,2,55,M
1996,2,184,2,86,4,2,2,6,1,1,2,51,M
1996,2,184,2,87,4,2,2,6,1,1,2,52,M
1996,2,184,2,110,4,2,2,6,1,1,2,58,M
1996,3,183,1,0,1,2,1,0,0,0,0,0,
1996,3,183,1,0,2,1,1,0,0,0,0,0,
1996,3,183,1,51,1,2,2,0,0,0,0,39,
1996,3,183,1,61,1,2,1,0,0,0,0,29,
1996,3,183,1,62,1,2,2,0,0,0,0,38,
1996,3,183,1,63,1,2,2,0,0,0,0,30,
1996,3,183,1,63,1,2,2,0,0,0,0,45,
1996,3,183,1,65,1,2,2,0,0,0,0,28,
1996,3,183,1,66,1,2,1,0,0,0,0,34,
1996,3,183,1,67,1,2,2,0,0,0,0,31,
1996,3,183,1,69,1,2,2,0,0,0,0,20,
1996,3,183,1,70,1,2,2,0,0,0,0,32,
1996,3,183,1,70,1,2,1,0,0,0,0,45,
1996,3,183,1,71,1,2,2,0,0,0,0,39,
1996,3,183,1,71,1,1,1,0,0,0,0,0,
1996,3,183,1,71,1,2,2,0,0,0,0,38,
1996,3,183,1,71,1,1,1,0,0,0,0,15,
1996,3,183,1,72,1,2,1,0,0,0,0,26,
1996,3,183,1,73,1,2,2,0,0,0,0,29,
1996,3,183,1,75,1,0,2,0,0,0,0,2,
1996,3,183,1,76,1,2,2,0,0,0,0,44,
1996,3,183,1,81,1,2,2,0,0,0,0,19,
1996,3,183,1,82,1,2,2,0,0,0,0,32,
1996,3,183,1,89,1,1,1,0,0,0,0,15,
1996,3,183,1,89,1,4,2,0,0,0,0,49,
1996,3,183,1,91,1,2,2,0,0,0,0,34,
1996,3,183,1,102,2,4,2,0,0,0,0,69,
1996,3,183,1,103,1,4,2,0,0,0,0,57,
1996,3,183,1,104,2,1,1,0,0,0,0,20,
1996,3,183,1,104,2,1,1,0,0,0,0,38,
1996,3,183,1,132,2,4,2,0,0,0,0,39,
1996,3,183,1,138,2,3,2,0,0,0,0,56,
1996,3,183,2,0,3,2,1,1,0,0,0,0,J
1996,3,183,2,0,3,2,1,1,0,0,0,0,J
1996,3,183,2,60,3,2,2,1,0,0,0,46,J
1996,3,183,2,61,3,2,2,1,0,0,0,32,J
1996,3,183,2,63,3,2,2,1,0,0,0,45,J
1996,3,183,2,64,3,2,2,1,0,0,0,35,J
1996,3,183,2,67,3,2,2,1,0,0,0,22,J
1996,3,183,2,71,3,2,2,1,0,0,0,32,J
1996,3,183,2,72,4,2,2,1,0,0,0,23,M
1996,3,183,2,73,4,2,2,5,1,1,7,45,M
1996,3,183,2,78,4,2,2,1,0,0,0,36,M
1996,5,203,2,82,4,2,2,5,1,1,2,35,M
1996,6,202,2,88,4,2,2,5,1,1,2,53,M
1996,9,176,2,72,4,2,2,5,1,1,2,32,M
1996,10,150,2,91,4,2,2,5,1,1,2,34,M
1996,10,150,2,93,4,2,2,6,1,1,2,39,M
1996,11,123,1,95,1,2,2,0,0,0,0,32,
1996,11,123,1,97,1,2,2,0,0,0,0,40,
1996,11,123,1,103,2,2,2,0,0,0,0,40,
1996,11,123,1,110,2,2,2,0,0,0,0,41,
1996,11,123,2,68,3,2,2,1,0,0,0,30,J
1996,11,123,2,82,4,2,2,5,1,1,2,37,M
1996,12,124,1,99,1,3,2,0,0,0,0,35,
1996,12,124,1,106,2,3,2,0,0,0,0,47,
1996,12,124,1,117,2,3,2,0,0,0,0,55,
1996,13,151,1,136,2,2,2,0,0,0,0,42,
1996,13,151,2,54,3,2,2,1,0,0,0,29,J
1996,13,151,2,66,3,2,2,1,0,0,0,19,J
1996,13,151,2,68,3,2,2,1,0,0,0,25,J
1996,13,151,2,81,4,2,2,5,1,1,2,40,M
1996,13,151,2,82,4,2,2,5,1,1,2,27,M
1996,13,151,2,84,4,2,2,3,1,1,2,29,M
1996,13,151,2,95,4,2,2,5,1,1,2,34,M
1996,13,151,2,96,4,2,2,5,1,1,5,35,M
1996,13,151,2,103,4,2,2,6,1,1,2,39,M
1996,15,152,2,81,4,2,2,5,1,1,5,47,M
1996,16,125,1,96,1,2,2,0,0,0,0,40,
1996,16,125,1,99,1,2,2,0,0,0,0,50,
1996,16,125,1,103,2,2,2,0,0,0,0,50,
1996,16,125,1,129,2,4,2,0,0,0,0,52,
1996,17,126,1,104,2,3,2,0,0,0,0,52,
1996,19,180,1,25,1,2,2,0,0,0,0,0,
1996,19,180,1,91,1,3,2,0,0,0,0,45,
1996,19,180,1,109,2,3,2,0,0,0,0,54,
1996,19,180,2,69,4,2,2,5,1,1,2,44,M
1996,19,180,2,71,3,2,2,1,0,0,0,37,J
1996,19,180,2,82,4,2,1,4,1,1,2,31,M
1996,20,179,2,23,3,2,2,1,0,0,0,0,J
1996,20,179,2,76,4,2,2,4,1,1,2,42,M
1996,21,127,1,70,1,2,2,0,0,0,0,25,
1996,21,127,2,92,4,2,2,5,1,1,2,46,M
1996,22,154,1,44,1,2,2,0,0,0,0,0,
1996,22,154,1,46,1,2,2,0,0,0,0,0,
1996,22,154,1,69,1,1,1,0,0,0,0,12,
1996,22,154,1,92,1,3,2,0,0,0,0,48,
1996,22,154,1,129,2,4,2,0,0,0,0,43,
1996,22,154,2,58,3,2,2,1,0,0,0,33,J
1996,22,154,2,62,3,2,1,1,0,0,0,25,J
1996,22,154,2,71,3,2,2,1,0,0,0,35,J
1996,22,154,2,75,4,2,2,4,1,1,2,48,M
1996,22,154,2,84,4,2,2,5,1,1,2,37,M
1996,22,154,2,86,4,2,2,4,1,1,2,47,M
1996,23,155,1,70,1,2,1,0,0,0,0,31,
1996,23,155,1,78,1,2,2,0,0,0,0,30,
1996,23,155,1,111,2,0,1,0,0,0,0,0,
1996,23,155,1,117,2,4,2,0,0,0,0,48,
1996,23,155,2,73,4,2,2,1,0,0,0,26,M
1996,24,128,1,105,1,1,1,0,0,0,0,11,
1996,24,128,1,119,2,4,2,0,0,0,0,48,
1996,26,130,1,54,1,2,2,0,0,0,0,29,
1996,26,130,1,57,1,1,1,0,0,0,0,0,
1996,26,130,1,63,1,1,1,0,0,0,0,9,
1996,26,130,1,64,1,1,1,0,0,0,0,0,
1996,26,130,1,71,1,1,1,0,0,0,0,10,
1996,26,130,1,72,1,2,1,0,0,0,0,20,
1996,26,130,1,73,1,2,2,0,0,0,0,30,
1996,26,130,1,86,1,1,2,0,0,0,0,20,
1996,26,130,1,86,1,1,2,0,0,0,0,17,
1996,26,130,2,61,3,2,1,1,0,0,0,22,J
1996,26,130,2,63,3,2,2,1,0,0,0,29,J
1996,26,130,2,70,3,1,1,1,0,0,0,0,J
1996,26,130,2,70,3,2,2,1,0,0,0,13,J
1996,26,130,2,70,3,2,2,1,0,0,0,16,J
1996,26,130,2,90,4,2,2,5,1,1,2,30,M
1996,27,156,1,98,1,2,2,0,0,0,0,37,
1996,27,156,1,116,2,4,1,0,0,0,0,43,
1996,28,157,1,71,1,2,2,0,0,0,0,27,
1996,30,131,1,72,1,1,2,0,0,0,0,10,
1996,30,131,2,76,4,2,2,5,1,1,5,27,M
1996,30,131,2,86,4,2,2,5,1,1,5,21,M
1996,31,132,1,71,1,2,2,0,0,0,0,37,
1996,31,132,1,83,1,2,2,0,0,0,0,23,
1996,31,132,1,91,1,3,2,0,0,0,0,25,
1996,31,132,1,96,1,2,1,0,0,0,0,31,
1996,31,132,1,99,1,3,2,0,0,0,0,35,
1996,31,132,2,71,3,2,2,1,0,0,0,40,J
1996,32,159,1,84,1,2,2,0,0,0,0,25,
1996,32,159,2,78,4,2,2,1,0,0,0,23,M
1996,32,159,2,79,4,2,1,1,0,0,0,37,M
1996,33,160,1,68,1,3,2,0,0,0,0,30,
1996,33,160,1,75,1,2,2,0,0,0,0,16,
1996,33,160,1,78,1,2,1,0,0,0,0,31,
1996,33,160,1,92,1,1,1,0,0,0,0,0,
1996,33,160,1,97,1,2,2,0,0,0,0,25,
1996,33,160,1,116,2,1,1,0,0,0,0,0,
1996,33,160,1,136,2,4,2,0,0,0,0,49,
1996,34,133,1,0,1,4,1,0,0,0,0,36,
1996,34,133,1,93,1,4,2,0,0,0,0,42,
1996,34,133,1,94,1,4,2,0,0,0,0,26,
1996,34,133,1,121,2,4,2,0,0,0,0,41,
1996,34,133,1,127,2,4,2,0,0,0,0,52,
1996,36,161,1,65,1,2,2,0,0,0,0,36,
1996,36,161,1,73,1,2,2,0,0,0,0,42,
1996,36,161,1,79,1,3,2,0,0,0,0,39,
1996,36,161,1,106,2,4,2,0,0,0,0,46,
1996,36,161,1,113,2,3,2,0,0,0,0,55,
1996,36,161,1,125,2,4,2,0,0,0,0,49,
1996,36,161,1,125,2,2,2,0,0,0,0,32,
1996,36,161,1,136,2,4,2,0,0,0,0,45,
1996,37,187,1,90,1,3,2,0,0,0,0,47,
1996,37,187,1,90,1,1,2,0,0,0,0,5,
1996,37,187,1,94,1,2,2,0,0,0,0,41,
1996,37,187,1,104,2,2,2,0,0,0,0,32,
1996,37,187,1,108,2,1,1,0,0,0,0,0,
1996,37,187,1,114,2,3,2,0,0,0,0,42,
1996,38,186,1,72,1,2,2,0,0,0,0,30,
1996,38,186,2,64,3,2,2,1,0,0,0,34,J
1996,38,186,2,74,4,2,2,1,0,0,0,39,M
1996,39,185,1,73,1,2,2,0,0,0,0,31,
1996,39,185,1,81,1,2,2,0,0,0,0,13,
1996,39,185,1,86,1,2,2,0,0,0,0,22,
1996,39,185,2,61,3,2,2,1,0,0,0,40,J
1996,39,185,2,78,4,2,2,3,0,0,0,43,M
1996,42,107,1,112,2,2,2,0,0,0,0,45,
1996,42,107,1,136,2,4,2,0,0,0,0,30,
1996,42,107,1,173,2,2,2,0,0,0,0,51,
1996,43,82,1,112,2,3,2,0,0,0,0,30,
1996,45,106,1,96,1,3,2,0,0,0,0,37,
1996,45,106,1,106,2,1,2,0,0,0,0,13,
1996,45,106,1,108,2,4,2,0,0,0,0,46,
1996,45,106,1,112,2,4,2,0,0,0,0,36,
1996,45,106,1,114,2,3,2,0,0,0,0,45,
1996,45,106,1,114,2,3,2,0,0,0,0,47,
1996,45,106,1,121,2,4,2,0,0,0,0,39,
1996,45,106,1,121,2,4,2,0,0,0,0,41,
1996,45,106,1,126,2,4,2,0,0,0,0,39,
1996,45,106,1,127,2,4,2,0,0,0,0,44,
1996,45,106,1,130,2,4,2,0,0,0,0,46,
1996,45,106,1,131,2,4,2,0,0,0,0,48,
1996,45,106,1,152,2,4,2,0,0,0,0,57,
1996,46,80,1,113,2,4,2,0,0,0,0,47,
1996,47,79,2,96,4,2,2,5,1,1,2,27,M
1996,50,104,2,72,4,0,1,1,0,0,0,0,M
1996,51,105,1,63,1,2,2,0,0,0,0,36,
1996,51,105,1,97,1,2,2,0,0,0,0,32,
1996,51,105,1,107,2,2,1,0,0,0,0,20,
1996,51,105,1,126,2,4,2,0,0,0,0,35,
1996,51,105,2,64,3,2,2,1,0,0,0,32,J
1996,51,105,2,80,4,2,2,5,1,1,2,34,M
1996,52,131,1,102,2,3,2,0,0,0,0,37,
1996,52,131,1,122,2,3,2,0,0,0,0,50,
1996,52,131,1,136,2,4,2,0,0,0,0,44,
1996,52,131,2,61,3,2,2,1,0,0,0,29,J
1996,53,130,1,61,1,1,2,0,0,0,0,15,
1996,53,130,1,71,1,2,2,0,0,0,0,24,
1996,53,130,1,72,1,2,2,0,0,0,0,39,
1996,53,130,2,51,3,2,2,1,0,0,0,28,J
1996,53,130,2,61,3,2,2,1,0,0,0,35,J
1996,53,130,2,65,3,2,2,1,0,0,0,36,J
1996,53,130,2,65,3,0,1,1,0,0,0,0,J
1996,55,126,2,66,3,2,2,1,0,0,0,35,J
1996,56,125,1,108,2,0,1,0,0,0,0,2,
1996,57,124,2,89,4,2,2,5,1,1,2,36,M
1996,58,151,1,86,1,2,2,0,0,0,0,24,
1996,59,152,2,83,4,2,2,6,1,1,2,45,M
1996,60,157,2,69,4,2,2,5,1,1,2,40,M
1996,62,159,1,59,1,2,2,0,0,0,0,25,
1996,62,159,2,51,3,2,2,1,0,0,0,22,J
1996,62,159,2,78,4,2,2,5,1,1,2,34,M
1996,64,133,1,71,1,2,2,0,0,0,0,45,
1996,64,133,1,80,1,2,2,0,0,0,0,40,
1996,64,133,1,93,1,4,2,0,0,0,0,44,
1996,64,133,1,97,1,1,1,0,0,0,0,10,
1996,65,160,1,73,1,2,2,0,0,0,0,41,
1996,65,160,2,72,4,2,2,1,0,0,0,40,M
1996,66,134,1,107,2,0,1,0,0,0,0,1,
1996,66,134,1,113,2,4,2,0,0,0,0,49,
1996,66,134,1,113,2,2,2,0,0,0,0,49,
1996,67,161,1,71,1,0,1,0,0,0,0,1,
1996,67,161,1,95,1,3,2,0,0,0,0,25,
1996,67,161,1,101,1,3,2,0,0,0,0,36,
1996,67,161,1,104,2,3,2,0,0,0,0,39,
1996,68,187,1,83,1,0,1,0,0,0,0,1,
1996,68,187,1,98,1,2,2,0,0,0,0,52,
1996,68,187,1,101,1,2,2,0,0,0,0,20,
1996,68,187,1,112,2,3,2,0,0,0,0,36,
1996,68,187,1,120,2,3,2,0,0,0,0,42,
1996,68,187,1,136,2,4,2,0,0,0,0,40,
1996,68,187,2,66,3,2,1,1,0,0,0,41,J
1996,68,187,2,70,3,2,1,1,0,0,0,28,J
1996,68,187,2,72,4,2,2,1,0,0,0,33,M
1996,69,186,1,45,1,2,1,0,0,0,0,22,
1996,69,186,1,46,1,2,2,0,0,0,0,0,
1996,69,186,1,47,1,2,2,0,0,0,0,23,
1996,69,186,1,47,1,2,2,0,0,0,0,25,
1996,69,186,1,48,1,2,2,0,0,0,0,26,
1996,69,186,1,57,1,2,1,0,0,0,0,30,
1996,69,186,1,57,1,2,1,0,0,0,0,23,
1996,69,186,1,59,1,2,2,0,0,0,0,30,
1996,69,186,1,59,1,2,2,0,0,0,0,30,
1996,69,186,1,63,1,2,2,0,0,0,0,18,
1996,69,186,1,63,1,2,2,0,0,0,0,43,
1996,69,186,1,64,1,2,2,0,0,0,0,41,
1996,69,186,1,65,1,2,2,0,0,0,0,47,
1996,69,186,1,65,1,2,2,0,0,0,0,33,
1996,69,186,1,66,1,2,2,0,0,0,0,40,
1996,69,186,1,66,1,2,2,0,0,0,0,45,
1996,69,186,1,67,1,2,2,0,0,0,0,42,
1996,69,186,1,67,1,1,2,0,0,0,0,19,
1996,69,186,1,68,1,2,1,0,0,0,0,25,
1996,69,186,1,68,1,2,2,0,0,0,0,30,
1996,69,186,1,69,1,2,2,0,0,0,0,31,
1996,69,186,1,70,1,2,2,0,0,0,0,39,
1996,69,186,1,71,1,2,2,0,0,0,0,43,
1996,69,186,1,71,1,2,2,0,0,0,0,49,
1996,69,186,1,71,1,2,2,0,0,0,0,26,
1996,69,186,1,72,1,2,2,0,0,0,0,30,
1996,69,186,1,72,1,2,2,0,0,0,0,27,
1996,69,186,1,73,1,2,2,0,0,0,0,37,
1996,69,186,1,73,1,2,2,0,0,0,0,40,
1996,69,186,1,73,1,2,1,0,0,0,0,36,
1996,69,186,1,73,1,2,1,0,0,0,0,44,
1996,69,186,1,74,1,2,2,0,0,0,0,22,
1996,69,186,1,74,1,2,2,0,0,0,0,35,
1996,69,186,1,74,1,2,2,0,0,0,0,32,
1996,69,186,1,74,1,2,1,0,0,0,0,26,
1996,69,186,1,75,1,2,2,0,0,0,0,30,
1996,69,186,1,76,1,2,2,0,0,0,0,30,
1996,69,186,1,76,1,2,2,0,0,0,0,35,
1996,69,186,1,77,1,2,1,0,0,0,0,37,
1996,69,186,1,79,1,2,2,0,0,0,0,40,
1996,69,186,1,79,1,2,2,0,0,0,0,32,
1996,69,186,1,79,1,2,2,0,0,0,0,36,
1996,69,186,1,80,1,2,2,0,0,0,0,37,
1996,69,186,1,81,1,2,2,0,0,0,0,25,
1996,69,186,1,81,1,2,2,0,0,0,0,38,
1996,69,186,1,82,1,2,2,0,0,0,0,27,
1996,69,186,1,83,1,2,2,0,0,0,0,20,
1996,69,186,1,83,1,2,2,0,0,0,0,28,
1996,69,186,1,83,1,2,2,0,0,0,0,35,
1996,69,186,1,84,1,2,2,0,0,0,0,32,
1996,69,186,1,84,1,2,1,0,0,0,0,33,
1996,69,186,1,86,1,2,2,0,0,0,0,35,
1996,69,186,1,87,1,2,2,0,0,0,0,30,
1996,69,186,1,87,1,2,2,0,0,0,0,34,
1996,69,186,1,87,1,2,2,0,0,0,0,44,
1996,69,186,1,89,1,2,2,0,0,0,0,40,
1996,69,186,1,89,1,2,1,0,0,0,0,37,
1996,69,186,1,90,1,2,2,0,0,0,0,28,
1996,69,186,1,92,1,2,2,0,0,0,0,33,
1996,69,186,1,95,1,2,2,0,0,0,0,37,
1996,69,186,1,95,1,2,2,0,0,0,0,26,
1996,69,186,1,96,1,2,2,0,0,0,0,40,
1996,69,186,1,109,2,2,2,0,0,0,0,40,
1996,69,186,2,40,3,2,2,1,0,0,0,35,J
1996,69,186,2,44,3,2,1,1,0,0,0,19,J
1996,69,186,2,44,3,2,2,1,0,0,0,30,J
1996,69,186,2,48,3,2,2,1,0,0,0,23,J
1996,69,186,2,49,3,2,2,1,0,0,0,25,J
1996,69,186,2,50,3,2,2,1,0,0,0,24,J
1996,69,186,2,50,3,2,1,1,0,0,0,30,J
1996,69,186,2,53,3,2,2,1,0,0,0,33,J
1996,69,186,2,53,3,2,2,1,0,0,0,36,J
1996,69,186,2,55,3,2,2,1,0,0,0,9,J
1996,69,186,2,55,3,2,2,1,0,0,0,30,J
1996,69,186,2,56,3,2,1,1,0,0,0,32,J
1996,69,186,2,58,3,2,1,1,0,0,0,25,J
1996,69,186,2,59,3,2,2,1,0,0,0,47,J
1996,69,186,2,61,3,2,2,1,0,0,0,30,J
1996,69,186,2,62,3,2,2,1,0,0,0,29,J
1996,69,186,2,62,3,2,2,1,0,0,0,39,J
1996,69,186,2,63,3,2,2,1,0,0,0,37,J
1996,69,186,2,64,3,2,2,1,0,0,0,24,J
1996,69,186,2,65,3,1,2,1,0,0,0,1,J
1996,69,186,2,65,3,2,2,1,0,0,0,28,J
1996,69,186,2,65,3,2,2,1,0,0,0,35,J
1996,69,186,2,66,3,2,2,1,0,0,0,37,J
1996,69,186,2,68,3,2,2,1,0,0,0,25,J
1996,69,186,2,68,3,2,2,1,0,0,0,23,J
1996,69,186,2,70,3,2,2,1,0,0,0,29,J
1996,69,186,2,71,3,2,2,1,0,0,0,37,J
1996,69,186,2,71,3,2,2,1,0,0,0,41,J
1996,69,186,2,71,3,2,2,1,0,0,0,34,J
1996,69,186,2,72,4,2,2,1,0,0,0,32,M
1996,69,186,2,72,4,2,2,1,0,0,0,39,M
1996,69,186,2,73,4,2,2,5,1,1,2,34,M
1996,69,186,2,74,4,2,2,1,0,0,0,39,M
1996,69,186,2,75,4,2,2,1,0,0,0,27,M
1996,69,186,2,75,4,2,2,1,0,0,0,32,M
1996,69,186,2,76,4,2,2,1,0,0,0,30,M
1996,69,186,2,77,4,2,1,4,1,1,2,42,M
1996,69,186,2,79,4,2,2,1,0,0,0,32,M
1996,70,185,1,54,1,2,2,0,0,0,0,42,
1996,70,185,1,58,1,2,2,0,0,0,0,34,
1996,70,185,1,61,1,2,2,0,0,0,0,42,
1996,70,185,1,62,1,2,2,0,0,0,0,38,
1996,70,185,1,63,1,2,2,0,0,0,0,22,
1996,70,185,1,63,1,2,2,0,0,0,0,33,
1996,70,185,1,67,1,2,2,0,0,0,0,43,
1996,70,185,1,71,1,2,2,0,0,0,0,32,
1996,70,185,1,72,1,2,2,0,0,0,0,39,
1996,70,185,1,72,1,2,2,0,0,0,0,20,
1996,70,185,1,75,1,2,2,0,0,0,0,31,
1996,70,185,1,80,1,2,2,0,0,0,0,25,
1996,70,185,1,80,1,2,2,0,0,0,0,50,
1996,70,185,1,86,1,2,2,0,0,0,0,39,
1996,70,185,1,90,1,2,2,0,0,0,0,33,
1996,70,185,1,102,2,2,2,0,0,0,0,30,
1996,70,185,2,44,3,2,2,1,0,0,0,35,J
1996,70,185,2,44,3,2,2,1,0,0,0,33,J
1996,70,185,2,60,3,2,2,1,0,0,0,35,J
1996,70,185,2,63,3,2,2,1,0,0,0,45,J
1996,71,184,1,65,1,2,2,0,0,0,0,49,
1996,71,184,1,70,1,2,2,0,0,0,0,43,
1996,71,184,1,74,1,2,2,0,0,0,0,45,
1996,71,184,1,76,1,2,2,0,0,0,0,47,
1996,71,184,1,77,1,2,2,0,0,0,0,40,
1996,71,184,1,82,1,2,2,0,0,0,0,37,
1996,71,184,1,87,1,2,2,0,0,0,0,43,
1996,71,184,1,93,1,2,2,0,0,0,0,43,
1996,71,184,1,94,1,2,2,0,0,0,0,30,
1996,71,184,1,99,1,2,1,0,0,0,0,33,
1996,71,184,2,66,3,2,2,1,0,0,0,46,J
1996,72,183,1,52,1,2,2,0,0,0,0,35,
1996,72,183,1,56,1,2,1,0,0,0,0,20,
1996,72,183,1,61,1,2,2,0,0,0,0,34,
1996,72,183,1,61,1,2,1,0,0,0,0,40,
1996,72,183,1,62,1,2,2,0,0,0,0,43,
1996,72,183,1,63,1,2,2,0,0,0,0,47,
1996,72,183,1,64,1,2,2,0,0,0,0,40,
1996,72,183,1,65,1,2,1,0,0,0,0,40,
1996,72,183,1,69,1,2,2,0,0,0,0,47,
1996,72,183,1,77,1,2,2,0,0,0,0,37,
1996,72,183,1,78,1,2,1,0,0,0,0,20,
1996,72,183,1,79,1,2,1,0,0,0,0,32,
1996,72,183,1,82,1,2,2,0,0,0,0,41,
1996,72,183,1,89,1,2,2,0,0,0,0,24,
1996,72,183,1,129,2,4,1,0,0,0,0,50,
1996,72,183,2,59,3,2,2,1,0,0,0,42,J
1996,72,183,2,59,3,2,2,1,0,0,0,12,J
1996,72,183,2,61,3,2,2,1,0,0,0,46,J
1996,72,183,2,62,3,2,2,1,0,0,0,47,J
1996,72,183,2,62,3,2,2,1,0,0,0,49,J
1996,72,183,2,64,3,2,2,1,0,0,0,37,J
1996,72,183,2,67,3,2,2,1,0,0,0,47,J
1996,72,183,2,68,3,2,2,1,0,0,0,47,J
1996,72,183,2,79,4,2,2,6,1,1,3,52,M
1996,72,183,2,81,4,2,2,4,1,1,3,54,M
1996,72,183,2,83,4,2,2,6,1,1,2,50,M
1996,72,183,2,89,4,2,2,6,1,1,2,50,M
